licence_key,state,licence_id,name,name_norm,address,city,zip,licence_type,expiry,lat,lon,geom,source_url,observed_at,addr_norm
NJ/PIF001531/1,NJ,PIF001531,TRANS WIT PHILLY LLC,TRANSWITPHILLY,531 MANTUA PIKE,WOODBURY,08096,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,531MANTUAPIKE
NJ/PIF001532/1,NJ,PIF001532,PRECISION DIESEL INSP LLC,PRECISIONDIESELINSP,509 NEWPORT RD,MILLVILLE,08832,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,509NEWPORTRD
NJ/PIF001533/1,NJ,PIF001533,OTA AUTO SRVC CTR LLC,OTAAUTOSRVCCTR,730 US HWY 9,LANOKA HARBOR,08734,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,730USHWY9
NJ/PIF001534/1,NJ,PIF001534,COAST CITIES NJ LLC,COASTCITIESNJ,1201 HWY 35 SOUTH,NEPTUNE,07753,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1201HWY35S
NJ/PIF001535/1,NJ,PIF001535,DMI DIESEL MNT & INSP LLC,DMIDIESELMNTINSP,9 SPARROW DRIVE,LIVINGSTON,07039,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,9SPARROWDR
NJ/PIF001536/1,NJ,PIF001536,ATLANTIC TOWING RECOVERY IN,ATLANTICTOWINGRECOVERYIN,230 WEST FOREST AVE,ENGLEWOOD,07631,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,230WFORESTAVE
NJ/PIF001538/1,NJ,PIF001538,R MACHADO ENTERPRISE INC,RMACHADOENTERPRISE,2900 BURLINGTON AVE,DELANCO,08075,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2900BURLINGTONAVE
NJ/PIF001540/1,NJ,PIF001540,IDEAL GARAGE,IDEALGARAGE,369 NEW BRUNSWICK AVE,FORDS,08863,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,369NEWBRUNSWICKAVE
NJ/PIF001541/1,NJ,PIF001541,LOZANO CAR&TRUCK CTR INC,LOZANOCARTRUCKCTR,1071 COMMERCE AVE,UNION,07083,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1071COMMERCEAVE
NJ/PIF001542/1,NJ,PIF001542,MOUNTAIN AUTOWORKS LLC,MOUNTAINAUTOWORKS,401 ROUTE 46,HACKETTSTOWN,07840,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,401RT46
NJ/PIF001543/1,NJ,PIF001543,RPM'S GARAGE LLC,RPMSGARAGE,466 NORTH AVE E,WESTFIELD,07090,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,466NAVEE
NJ/PIF001544/1,NJ,PIF001544,SAHAY MGT LLC,SAHAYMGT,473 MAIN STREET,BELLEVILLE,07109,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,473MAINST
NJ/PIF001545/1,NJ,PIF001545,BODYMOTION MTVW LLC,BODYMOTIONMTVW,21 CINDY LANE,OCEAN TWP,07712,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,21CINDYLN
NJ/PIF001546/1,NJ,PIF001546,GI TRUCK&TRAILER REPAIR LLC,GITRUCKTRAILERREPAIR,3106 S WOOD AVE STE 2,LINDEN,07036,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,3106SWOODAVE
NJ/PIF001547/1,NJ,PIF001547,REGINLD HAWLY SRVCS AUT LLC,REGINLDHAWLYSRVCSAUT,881 MAGNOLIA AVE,ELIZABETH,07201,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,881MAGNOLIAAVE
NJ/PIF001639/1,NJ,PIF001639,SADOWSKIS AUTO CARE LLC,SADOWSKISAUTOCARE,586-590 RIDGE ROAD,N. ARLINGTON,07031,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,586590RIDGERD
NJ/PIF001762/1,NJ,PIF001762,CHERRY HILL AUTOS INC,CHERRYHILLAUTOS,1810 ROUTE 70 WEST,CHERRY HILL,08002,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1810RT70W
NJ/PIF001829/1,NJ,PIF001829,RAYS RUN WON CORP,RAYSRUNWON,286 INMAN AVE,COLONIA,07067,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,286INMANAVE
NJ/PIF001839/1,NJ,PIF001839,GLENNS SERVICE,GLENNSSERVICE,200 TERRILL RD,PLAINFIELD,07062,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,200TERRILLRD
NJ/PIF001852/1,NJ,PIF001852,WERBANY MOTORS INC,WERBANYMOTORS,1337 BLK HORSE P,BLACKWOOD,08012,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1337BLKHORSEP
NJ/PIF001859/1,NJ,PIF001859,B & B AUTOMOTIVE REPR INC.,BBAUTOMOTIVEREPR,1528 W. BLANCKE ST.,LINDEN,07036,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1528WBLANCKEST
NJ/PIF001931/1,NJ,PIF001931,MULLANEY TIRE SERVICE I,MULLANEYTIRESERVICEI,310 BROAD ST,MATAWAN,07747,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,310BROADST
NJ/PIF001942/1,NJ,PIF001942,GLENNS ESSO INC,GLENNSESSO,75 TAPPAN RD,NORWOOD,07648,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,75TAPPANRD
NJ/PIF001977/1,NJ,PIF001977,BAYSHORE AUTO SERVICE INC*,BAYSHOREAUTOSERVICE,81 RT 35,KEYPORT,07735,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,81RT35
NJ/PIF002011/1,NJ,PIF002011,POMEROYS GARAGE,POMEROYSGARAGE,18 WEST CEDAR STREET,LIVINGSTON,07039,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,18WCEDARST
NJ/PIF002055/1,NJ,PIF002055,BURNS BUICK GMC INC,BURNSBUICKGMC,500 RTE 70,MARLTON,08053,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,500RT70
NJ/PIF002087/1,NJ,PIF002087,"TONY'S BLVD SERVICE,LLC",TONYSBLVDSERVICE,547 NEWARK POMPTON TPKE,POMPTON PLAINS,07444,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,547NEWARKPOMPTONTPKE
NJ/PIF002195/1,NJ,PIF002195,WARAY CORP,WARAY,60 NORTH WASHINGTON AVE,BERGENFIELD,07621,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,60NWASHINGTONAVE
NJ/PIF002246/1,NJ,PIF002246,TARRACH'S SER CTR LLC,TARRACHSSERCTR,934 N. EVERGREEN AVE.,WOODBURY,08096,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,934NEVERGREENAVE
NJ/PIF002276/1,NJ,PIF002276,LIN-Z AUTO SERVICE,LINZAUTOSERVICE,211 HUDSON ST,HACKENSACK,07601,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,211HUDSONST
NJ/PIF002343/1,NJ,PIF002343,JACKS SERVICE,JACKSSERVICE,1027-29 SUMMIT A,JERSEY CITY,07307,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,102729SUMMITA
NJ/PIF002352/1,NJ,PIF002352,TONY'S AUTO SERVICE,TONYSAUTOSERVICE,4710 RT 130 NORTH,PENNSAUKEN,08109,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,4710RT130N
NJ/PIF002402/1,NJ,PIF002402,TWIN TOWERS SRV STATION LLC,TWINTOWERSSRVSTATION,1290 ANDERSON AV,FORT LEE,07024,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1290ANDERSONAVE
NJ/PIF002419/1,NJ,PIF002419,FOULKS SERVICE INC,FOULKSSERVICE,188 RT 70,MEDFORD,08055,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,188RT70
NJ/PIF002502/1,NJ,PIF002502,TOM'S AUTO SERV CTR INC,TOMSAUTOSERVCTR,452 WHITE HRS PK PO BX423,ATCO,08004,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,452WHITEHRSPKPOBX423
NJ/PIF002551/1,NJ,PIF002551,F AND S FRIENDLY SERV INC*,FSFRIENDLYSERV,333 KINDERKAMACK RD,HILLSDALE,07642,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,333KINDERKAMACKRD
NJ/PIF002575/1,NJ,PIF002575,GEORGE CHURCH INC,GEORGECHURCH,183 SOUTH AVE,FANWOOD,07023,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,183SAVE
NJ/PIF002668/1,NJ,PIF002668,TOM SIRACUSAS HIGHWOOD SER,TOMSIRACUSASHIGHWOODSER,19 E IVY LA,ENGLEWOOD,07631,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,19EIVYLA
NJ/PIF002714/1,NJ,PIF002714,HARLINGEN GARAGE INC.,HARLINGENGARAGE,2125 RT 206,BELLE MEAD,08502,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2125RT206
NJ/PIF002780/1,NJ,PIF002780,LANDISVILLE AUTO SERVICE,LANDISVILLEAUTOSERVICE,301 S HARDING HWY,LANDISVILLE,08326,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,301SHARDINGHWY
NJ/PIF002873/1,NJ,PIF002873,ORBA SERVICE NJ INC,ORBASERVICENJ,82 HILLSIDE AVE,NEPTUNE CITY,07753,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,82HILLSIDEAVE
NJ/PIF003027/1,NJ,PIF003027,YORKTOWNE TEXACO,YORKTOWNETEXACO,247 GORDONS CORNER RD,MANALAPAN,07726,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,247GORDONSCORNERRD
NJ/PIF003179/1,NJ,PIF003179,CRANFORD SUNOCO CENTER INC,CRANFORDSUNOCOCENTER,361 CENTENNIAL A,CRANFORD,07016,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,361CENTENNIALA
NJ/PIF003199/1,NJ,PIF003199,JOHN'S PLAZA WEST AUTO INC,JOHNSPLAZAWESTAUTO,219 FORT LEE AVENUE,TEANECK,07666,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,219FORTLEEAVE
NJ/PIF003281/1,NJ,PIF003281,BENHAM'S SERVICE & GARAGE I,BENHAMSSERVICEGARAGEI,414 SPRINGFIELD AVE,BERKELEY HTS,07922,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,414SPRINGFIELDAVE
NJ/PIF003551/1,NJ,PIF003551,MERRITTS SERV STATION INC,MERRITTSSERVSTATION,124 ROUTE 541 POB 303,MEDFORD,08055,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,124RT541POB303
NJ/PIF003604/1,NJ,PIF003604,STILLWELL GARAGE INC,STILLWELLGARAGE,172 JACKSON STREET,MATAWAN,07747,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,172JACKSONST
NJ/PIF003664/1,NJ,PIF003664,BILL'S SERVICE CENTER,BILLSSERVICECENTER,2240 WOODBRIDGE AVE.,EDISON,08817,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2240WOODBRIDGEAVE
NJ/PIF003682/1,NJ,PIF003682,REGIONAL TIRE SERVICE,REGIONALTIRESERVICE,904 W WT HRSE PK POB 685,COLOGNE,08213,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,904WWTHRSEPKPOB685
NJ/PIF003734/1,NJ,PIF003734,WANAMAKER ENTERPRISES INC*,WANAMAKERENTERPRISES,25 W PROSPECT ST,WALDWICK,07463,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,25WPROSPECTST
NJ/PIF003837/1,NJ,PIF003837,MAYWOOD SERVICE STATION INC,MAYWOODSERVICESTATION,104 WEST PASSAIC STREET,MAYWOOD,07607,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,104WPASSAICST
NJ/PIF003879/1,NJ,PIF003879,MARCZAKS INC,MARCZAKS,247 CENTRAL AVE,METUCHEN,08840,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,247CENTRALAVE
NJ/PIF003884/1,NJ,PIF003884,HIGHWAY TIRE DSTRBTRS INC,HIGHWAYTIREDSTRBTRS,1661 RT 38,MT HOLLY,08060,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1661RT38
NJ/PIF003891/1,NJ,PIF003891,DOUGLAS MOTORS CORP,DOUGLASMOTORS,491 MORRIS AVE,SUMMIT,07901,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,491MORRISAVE
NJ/PIF003911/1,NJ,PIF003911,KELLYS AUTOMOTIVE SERVICE I,KELLYSAUTOMOTIVESERVICEI,2470 LEMOINE AVE,FT LEE,07024,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2470LEMOINEAVE
NJ/PIF004039/1,NJ,PIF004039,CABECAMP ENTERPRISES INC.,CABECAMPENTERPRISES,364 BROADWAY,NEWARK,07104,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,364BROADWAY
NJ/PIF004099/1,NJ,PIF004099,DONS AUTO REPAIR INC,DONSAUTOREPAIR,45 BEAVER AVENUE PO BOX 73,ANNANDALE,08801,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,45BEAVERAVE
NJ/PIF004132/1,NJ,PIF004132,BROOKSIDE FRIENDLY SERV INC,BROOKSIDEFRIENDLYSERV,35 SUMMIT AVE,SUMMIT,07901,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,35SUMMITAVE
NJ/PIF004168/1,NJ,PIF004168,COMMUNITY SRV STA OF MAD IN,COMMUNITYSRVSTAMADIN,346 MAIN ST,MADISON,07940,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,346MAINST
NJ/PIF004223/1,NJ,PIF004223,PACIFICO  BROS INC,PACIFICOBROS,569 MORRIS AVE,SPRINGFIELD,07081,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,569MORRISAVE
NJ/PIF004423/1,NJ,PIF004423,SPECIALTY AUTOMOTIVE INC,SPECIALTYAUTOMOTIVE,1874 HWY 88E,BRICK,08723,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1874HWY88E
NJ/PIF004652/1,NJ,PIF004652,CLASSIC COACH REPAIR,CLASSICCOACHREPAIR,1007 S ELMORA AVE,ELIZABETH,07202,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1007SELMORAAVE
NJ/PIF004707/1,NJ,PIF004707,HEATH'S SERVICE INC.,HEATHSSERVICE,83 BRIDGE ST.,LAMBERTVILLE,08530,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,83BRIDGEST
NJ/PIF004731/1,NJ,PIF004731,HOAGLANDS AUTO REPAIRS,HOAGLANDSAUTOREPAIRS,BROADWY & BURLNG,GLOUCESTER,08030,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,BROADWYBURLNG
NJ/PIF004876/1,NJ,PIF004876,M & A AMOCO INC,MAAMOCO,18 MORRIS ESSEX TPKE,SUMMIT,07901,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,18MORRISESSEXTPKE
NJ/PIF005053/1,NJ,PIF005053,R & M AUTO REPAIR INC,RMAUTOREPAIR,533 3RD AVE,ELIZABETH,07202,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,5333AVE
NJ/PIF005153/1,NJ,PIF005153,ECHELON FORD INC,ECHELONFORD,4 S WHITE HORSE PIKE,STRATFORD,08084,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,4SWHITEHORSEPIKE
NJ/PIF005168/1,NJ,PIF005168,WESTWOOD MOTORS INC LTD,WESTWOODMOTORS,430 TAPPAN RD,NORTHVALE,07647,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,430TAPPANRD
NJ/PIF005184/1,NJ,PIF005184,HOFF'S AUTOMOTIVE INC,HOFFSAUTOMOTIVE,700 GRAND AVE STE# A,HACKETTSTOWN,07840,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,700GRANDAVE
NJ/PIF005273/1,NJ,PIF005273,RICHARD E RITCHIE ENT INC,RICHARDERITCHIEENT,930 LACEY RD POB 95,FORKED RIVER,08731,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,930LACEYRDPOB95
NJ/PIF005358/1,NJ,PIF005358,BELLE MEAD GARAGE INC,BELLEMEADGARAGE,2454 RT 206/BOX C,BELLE MEAD,08502,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2454RT206BOXC
NJ/PIF005384/1,NJ,PIF005384,ARLONG INC *,ARLONG,353 BLACKWOOD RD,LINDENWOLD,08021,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,353BLACKWOODRD
NJ/PIF005452/1,NJ,PIF005452,ESSEX GREEN SUNOCO*,ESSEXGREENSUNOCO,480 PROSPECT AVE,W ORANGE,07052,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,480PROSPECTAVE
NJ/PIF005523/1,NJ,PIF005523,HENDERSHOTS GARAGE,HENDERSHOTSGARAGE,561 MARBLE HILL RD,PHILLIPSBURG,08865,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,561MARBLEHILLRD
NJ/PIF005911/1,NJ,PIF005911,W AND D IMPORTS INC,WDIMPORTS,40 ROUTE 130 W POB 1488,BURLINGTON,08016,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,40RT130WPOB1488
NJ/PIF006002/1,NJ,PIF006002,STIRLING AUTO SERVICE INC *,STIRLINGAUTOSERVICE,233 RAILROAD AVE,STIRLING,07980,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,233RAILROADAVE
NJ/PIF006136/1,NJ,PIF006136,SOUTH AVE SERVICE CTR CORP,SOUTHAVESERVICECTR,23 SOUTH AVE WEST,CRANFORD,07016,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,23SAVEW
NJ/PIF006227/1,NJ,PIF006227,ALAN & SON CAR CARE CTR INC,ALANSONCARCARECTR,988 US HIGHWAY 202,BRANCHBURG,08876,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,988USHWY202
NJ/PIF006271/1,NJ,PIF006271,RAYGAR INC *,RAYGAR,85 STEINER AVE,NEPTUNE CITY,07753,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,85
NJ/PIF006280/1,NJ,PIF006280,GLENDOLA SER CTR LLC,GLENDOLASERCTR,3240 BELMAR BLVD,WALL TWP,07719,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,3240BELMARBLVD
NJ/PIF006345/1,NJ,PIF006345,TRIVETTS SUNOCO INC,TRIVETTSSUNOCO,162 MEMORIAL PARKWAY,AT HIGHLANDS,07716,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,162MEMORIALPKWY
NJ/PIF006360/1,NJ,PIF006360,BFS RETAIL & COMM OPER LLC,BFSRETAILCOMMOPER,79 E MT PLEASANT,LIVINGSTON,07039,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,79EMTPLEASANT
NJ/PIF006431/1,NJ,PIF006431,HOLIDAY SERVICE CENTER INC.,HOLIDAYSERVICECENTER,RT 37 W. SUMNER AVE.,TOMS RIVER,08755,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,RT37WSUMNERAVE
NJ/PIF006478/1,NJ,PIF006478,MAHWAH SUNOCO,MAHWAHSUNOCO,197 FRANKLIN TPKE,MAHWAH,07430,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,197FRANKLINTPKE
NJ/PIF006479/1,NJ,PIF006479,B A R E MOTOR CO INC,BAREMOTOR,124 N BROADWAY,PITMAN,08071,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,124NBROADWAY
NJ/PIF006502/1,NJ,PIF006502,JOE'S AUTO REPAIR,JOESAUTOREPAIR,713 HAY RD,HAMMONTON,08037,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,713HAYRD
NJ/PIF006554/1,NJ,PIF006554,BERGEN IMPORTS INC,BERGENIMPORTS,228 PALISADES AVE,CLIFFSIDE PK,07010,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,228PALISADESAVE
NJ/PIF006630/1,NJ,PIF006630,ALS SERVICE CENTER INC,ALSSERVICECENTER,PO BOX 6,PRINCETON JCT,08550,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,
NJ/PIF006637/1,NJ,PIF006637,BUD & WALT'S SRV CENTER,BUDWALTSSRVCENTER,244-RT 23-SOUTH,HAMBURG,07419,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,244RT23S
NJ/PIF006775/1,NJ,PIF006775,NAZ AUTO REPAIR INC,NAZAUTOREPAIR,LENOLA AND COLLINS RD,MAPLE SHADE,08052,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,LENOLAANDCOLLINSRD
NJ/PIF006809/1,NJ,PIF006809,EMMS AUTO REPAIR*,EMMSAUTOREPAIR,170 HWY 35 N,CLIFFWD BCH,07735,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,170HWY35N
NJ/PIF006815/1,NJ,PIF006815,MERCER COUNTY OF,MERCERCOUNTY,300 SCOTCH ROAD BLDG 4,WEST TRENTON,08628,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,300SCOTCHRD
NJ/PIF006864/1,NJ,PIF006864,JACK'S AUTO,JACKSAUTO,2395 LAMINGTON RD POB349,BEDMINSTER,07921,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2395LAMINGTONRDPOB349
NJ/PIF006900/1,NJ,PIF006900,GEORGES GARAGE & TOWING INC,GEORGESGARAGETOWING,2681 RT 130,CRANBURY,08512,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2681RT130
NJ/PIF006940/1,NJ,PIF006940,WEST SIDE TIRE & AUTO INC,WESTSIDETIREAUTO,236 WESTSIDE AVE,JERSEY CITY,07305,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,236WESTSIDEAVE
NJ/PIF007076/1,NJ,PIF007076,RICHMOND SERVICENTER INC,RICHMONDSERVICENTER,809 RICHMOND AVE,PT PLEASANT,08742,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,809RICHMONDAVE
NJ/PIF007084/1,NJ,PIF007084,VILLAGE AUTO SERVICES,VILLAGEAUTOSERVICES,1225 MAGIE AVENUE,UNION,07083,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1225MAGIEAVE
NJ/PIF007111/1,NJ,PIF007111,JOHN FANELLES AUTO REPAIR,JOHNFANELLESAUTOREPAIR,100B W CRESCENT BLVD,COLLINGSWOOD,08108,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,100BWCRESCENTBLVD
