route_id,route_name,route_ref,sign_type,sign_num,routeid_state,nn,state_fips,state,county_fips,fclass,aadt,aadt_com,through_lanes,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props
833,U 41,U 41,U,41,27700000410000001,1,18,IN,18153,3,10873,1749,4,"MULTILINESTRING((-87.425128999854 39.102938999865,-87.4251349997018 39.1030559998279,-87.4252329996111 39.1050030001103,-87.4252860002128 39.1057550001098,-87.4253239998477 39.1062459995326,-87.4254169997341 39.1082769999864,-87.4255540000014 39.1105429996736,-87.425573000268 39.1114939994996,-87.4255959998342 39.1120300000917,-87.425641999865 39.1125610004387,-87.4256380005653 39.1129240002872,-87.4256039993318 39.1133910000898,-87.4255389999328 39.1138460000791,-87.4255230000393 39.1139050001888,-87.4253389999163 39.1145500001984,-87.4251510004936 39.1150229993339,-87.424916000317 39.1155380002418,-87.4245929993785 39.116119999708,-87.4243020000236 39.1165309997438,-87.4240590003494 39.1168480001959,-87.4238089992058 39.1171409999391,-87.4191939996551 39.1223029999963,-87.4186120000471 39.1228729999714,-87.4137010002204 39.1283560004441,-87.4110049997459 39.1313620001562,-87.4107269999115 39.1316779994365,-87.41005700044 39.1324419996001,-87.4094659997129 39.1333110000441,-87.4094369994006 39.1333539998581))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 833, ""NN"": 1, ""AADT"": 10873, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 153, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""27700000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 1749, ""ENDPOINT"": 16.92300034, ""FUT_AADT"": 12830, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377616, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 346, ""BEGINPOINT"": 14.56299973, ""THROUGH_LA"": 4, ""Shape__Length"": 0.03636582828524838}"
834,S 154,S 154,S,154,97700001540000001,1,18,IN,18153,4,1869,194,2,"MULTILINESTRING((-87.5174120001336 39.1173449998544,-87.500995999782 39.1174520002912,-87.4987780000567 39.1174780004445,-87.4975529998431 39.1174850000284,-87.4972039998636 39.1174599993207,-87.4967870001121 39.1173889997996,-87.4960079999624 39.1171270007022,-87.4956210003481 39.1169209998605,-87.4952420002314 39.1166660000821,-87.4949470006786 39.1164189999225,-87.4946880002125 39.1161320002212,-87.4944930002188 39.1158309998566,-87.4943529995785 39.1155480005199,-87.4942589998671 39.1152239999872,-87.4942019999657 39.1149539997993,-87.4941490002623 39.1138449998879,-87.4941790003995 39.1129349997465,-87.4941480004373 39.1124939996113,-87.4940520001779 39.1121289999046,-87.4939130002607 39.1116070004018,-87.4937349999855 39.1112389995983,-87.4934480008286 39.1108070000216,-87.4930870002553 39.1104029996476,-87.4928739998199 39.1101879999623,-87.4925969998105 39.1098920005383,-87.4913480002058 39.1090280003463,-87.4909100005379 39.1088399993726,-87.4900359999535 39.1085779998562,-87.4894569998203 39.1084680004766,-87.4889240006161 39.1083890002016,-87.4885279998827 39.1083409998325,-87.4880969998875 39.1083520007041,-87.4862329992662 39.108363999752,-87.4858570004209 39.1083609996417,-87.4855629997947 39.108339999563,-87.4843319997333 39.1081919999595,-87.4839819999289 39.1081260001303,-87.483468000093 39.1080110000691,-87.4775279998713 39.1067060004119,-87.4755510001704 39.1061689994588,-87.4744009994015 39.1058089998899,-87.4730949998954 39.1053949998207,-87.4709130001551 39.1045660004295))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 834, ""NN"": 1, ""AADT"": 1869, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S154"", ""CTFIPS"": 153, ""FCLASS"": 4, ""SIGNN1"": ""154"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""97700001540000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 194, ""ENDPOINT"": 10.70400047, ""FUT_AADT"": 2205, ""FUT_YEAR"": -2209161600000, ""OBJECTID"": 377617, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 54, ""BEGINPOINT"": 7.75199986, ""THROUGH_LA"": 2, ""Shape__Length"": 0.052529345247676884}"
835,S 154,S 154,S,154,97700001540000001,1,18,IN,18153,4,1916,176,2,"MULTILINESTRING((-87.5560510000908 39.1175679997215,-87.5360779999975 39.1173819995092,-87.5274020000166 39.1173629996135,-87.5256479998985 39.1173259999487,-87.5247750000374 39.1173120000516,-87.5236460000832 39.11735300029,-87.5174120001336 39.1173449998544))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 835, ""NN"": 1, ""AADT"": 1916, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S154"", ""CTFIPS"": 153, ""FCLASS"": 4, ""SIGNN1"": ""154"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""97700001540000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 176, ""ENDPOINT"": 7.75199986, ""FUT_AADT"": 2261, ""FUT_YEAR"": -2209161600000, ""OBJECTID"": 377618, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 65, ""BEGINPOINT"": 5.67600012, ""THROUGH_LA"": 2, ""Shape__Length"": 0.03864113862319657}"
836,S 154,S 154,S,154,97700001540000001,1,18,IN,18153,4,2361,214,2,"MULTILINESTRING((-87.4709130001551 39.1045660004295,-87.4703520004635 39.1043470004558,-87.4688319997989 39.1035870001683,-87.4679570002879 39.1031040003106,-87.4676630005601 39.1030239999526,-87.4673220000782 39.1029490005367,-87.4669179998472 39.1028880003208,-87.4661739998575 39.1028680003529,-87.4636230000463 39.1028829999808,-87.4614789999408 39.1030169996295,-87.4588130005018 39.1030329995705,-87.456084999342 39.1030250002975,-87.44682399938 39.1030430002289))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 836, ""NN"": 1, ""AADT"": 2361, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S154"", ""CTFIPS"": 153, ""FCLASS"": 4, ""SIGNN1"": ""154"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""97700001540000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 214, ""ENDPOINT"": 12.03100014, ""FUT_AADT"": 2786, ""FUT_YEAR"": -2209161600000, ""OBJECTID"": 377619, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 65, ""BEGINPOINT"": 10.70400047, ""THROUGH_LA"": 2, ""Shape__Length"": 0.02446209334516214}"
837,S 154,S 154,S,154,97700001540000001,1,18,IN,18153,4,3023,243,2,"MULTILINESTRING((-87.44682399938 39.1030430002289,-87.4467970005142 39.1030430002289,-87.4385169994701 39.1030030003752,-87.42934400027 39.1029650004931,-87.4283110005753 39.1029760001126))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 837, ""NN"": 1, ""AADT"": 3023, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S154"", ""CTFIPS"": 153, ""FCLASS"": 4, ""SIGNN1"": ""154"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""97700001540000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 243, ""ENDPOINT"": 13.02499962, ""FUT_AADT"": 3567, ""FUT_YEAR"": -2209161600000, ""OBJECTID"": 377620, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 113, ""BEGINPOINT"": 12.03100014, ""THROUGH_LA"": 2, ""Shape__Length"": 0.01851323269183361}"
838,S 154,S 154,S,154,97700001540000001,1,18,IN,18153,4,3023,243,2,"MULTILINESTRING((-87.4283110005753 39.1029760001126,-87.4282010000721 39.1029780001066,-87.4268210000478 39.1029629998017))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 838, ""NN"": 1, ""AADT"": 3023, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S154"", ""CTFIPS"": 153, ""FCLASS"": 4, ""SIGNN1"": ""154"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""97700001540000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 243, ""ENDPOINT"": 13.10499954, ""FUT_AADT"": 3567, ""FUT_YEAR"": -2209161600000, ""OBJECTID"": 377621, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 113, ""BEGINPOINT"": 13.02499962, ""THROUGH_LA"": 2, ""Shape__Length"": 0.0014901002302491306}"
839,S 154,S 154,S,154,97700001540000001,1,18,IN,18153,4,3023,243,2,"MULTILINESTRING((-87.4268210000478 39.1029629998017,-87.4254440003966 39.1029480001907,-87.4253990001907 39.1029470005419,-87.425128999854 39.102938999865))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 839, ""NN"": 1, ""AADT"": 3023, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S154"", ""CTFIPS"": 153, ""FCLASS"": 4, ""SIGNN1"": ""154"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""97700001540000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 243, ""ENDPOINT"": 13.19499969, ""FUT_AADT"": 3567, ""FUT_YEAR"": -2209161600000, ""OBJECTID"": 377622, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 113, ""BEGINPOINT"": 13.10499954, ""THROUGH_LA"": 2, ""Shape__Length"": 0.0016922115008264982}"
840,S 54,S 54,S,54,97700000540000001,1,18,IN,18153,4,4632,199,2,"MULTILINESTRING((-87.4094990002232 39.0761189995195,-87.4003060000333 39.0759709999257,-87.3957980006127 39.0759019998253,-87.3957500000338 39.0759010004904,-87.3951390001135 39.0758849999721,-87.3914819999144 39.075816999821,-87.3856620002415 39.0757189999597,-87.3787119998913 39.0755929996392,-87.3784669996689 39.075585000043,-87.3747049998878 39.0755069999222,-87.3725940002926 39.0754769994773,-87.3649789995954 39.075541999844,-87.3586979997901 39.0756109995992,-87.3540100004444 39.0756030000049,-87.3526820002987 39.0755890001899,-87.3490719999552 39.0755680001134,-87.3480390002605 39.0755670000764,-87.3436280000259 39.0755349995821))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 840, ""NN"": 1, ""AADT"": 4632, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S54"", ""CTFIPS"": 153, ""FCLASS"": 4, ""SIGNN1"": ""54"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""97700000540000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 199, ""ENDPOINT"": 3.85700011, ""FUT_AADT"": 5466, ""FUT_YEAR"": -2209161600000, ""OBJECTID"": 377623, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 117, ""BEGINPOINT"": 0.31600001, ""THROUGH_LA"": 2, ""Shape__Length"": 0.06587760552449827}"
841,U 41,U 41,U,41,27700000410000001,1,18,IN,18153,3,9485,1845,4,"MULTILINESTRING((-87.4125189996645 39.0741220001402,-87.4125569992993 39.0741729995669,-87.4169729995567 39.080004999665,-87.4203889997315 39.0844990003028,-87.4204280000895 39.084550999809,-87.4233400004741 39.0884059995157,-87.4235749997524 39.0887439999089,-87.4238470006373 39.0891659995949,-87.42410700003 39.089732999652,-87.4243439998564 39.0904840002497,-87.4244320006183 39.0908540002811,-87.4244769999258 39.0911870003232,-87.4245229999566 39.0919749998255,-87.424648999455 39.0942860001533))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 841, ""NN"": 1, ""AADT"": 9485, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 153, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""27700000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 1845, ""ENDPOINT"": 13.9659996, ""FUT_AADT"": 11192, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377624, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 352, ""BEGINPOINT"": 12.40499973, ""THROUGH_LA"": 4, ""Shape__Length"": 0.024065153863346074}"
842,S 54,S 54,S,54,97700000540000001,1,18,IN,18153,4,3960,259,2,"MULTILINESTRING((-87.4095019996979 39.0739389998428,-87.4094990002232 39.0761189995195))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 842, ""NN"": 1, ""AADT"": 3960, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S54"", ""CTFIPS"": 153, ""FCLASS"": 4, ""SIGNN1"": ""54"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""97700000540000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 259, ""ENDPOINT"": 0.31600001, ""FUT_AADT"": 4673, ""FUT_YEAR"": -2209161600000, ""OBJECTID"": 377625, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 128, ""BEGINPOINT"": 0.16599999, ""THROUGH_LA"": 2, ""Shape__Length"": 0.0021800017402025386}"
843,U 41,U 41,U,41,27700000410000001,1,18,IN,18153,3,7912,1718,4,"MULTILINESTRING((-87.4091100000608 39.0682350005669,-87.409140000198 39.0684519994267,-87.409164999414 39.0686640004325,-87.4093340003667 39.0692179997257,-87.4095019996979 39.0696900001972,-87.4097400002476 39.0702369997162,-87.4100459996711 39.0707910006109,-87.4100480002192 39.070796999844,-87.4105119998264 39.0714740004657,-87.4119639998207 39.0733760000336,-87.4125189996645 39.0741220001402))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 843, ""NN"": 1, ""AADT"": 7912, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 153, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""27700000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 1718, ""ENDPOINT"": 12.40499973, ""FUT_AADT"": 9336, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377626, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 307, ""BEGINPOINT"": 11.95600033, ""THROUGH_LA"": 4, ""Shape__Length"": 0.006891933945221418}"
844,S 54,S 54,S,54,97700000540000001,1,18,IN,18153,4,1649,128,2,"MULTILINESTRING((-87.4125189996645 39.0741220001402,-87.4115780000313 39.0742109996217,-87.4113939999083 39.0742119996779,-87.4112590001891 39.0741940000585,-87.4099920001427 39.0739460002631,-87.409825999563 39.0739290006361,-87.409577000041 39.0739230002745,-87.4095019996979 39.0739210001538,-87.4095019996979 39.0739389998428))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 844, ""NN"": 1, ""AADT"": 1649, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S54"", ""CTFIPS"": 153, ""FCLASS"": 4, ""SIGNN1"": ""54"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""97700000540000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 128, ""ENDPOINT"": 0.16599999, ""FUT_AADT"": 1946, ""FUT_YEAR"": -2209161600000, ""OBJECTID"": 377627, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 58, ""BEGINPOINT"": 0, ""THROUGH_LA"": 2, ""Shape__Length"": 0.003065406900987424}"
845,U 41,U 41,U,41,27700000410000001,1,18,IN,18153,3,14200,1710,4,"MULTILINESTRING((-87.4081840004962 39.1573099998925,-87.4080010001981 39.1645740006987,-87.4079769999087 39.1651950002144,-87.407933000426 39.1657139997964,-87.407894000068 39.1661239999886,-87.4078020000065 39.166709999838,-87.407702999374 39.1672149996578,-87.4076099994875 39.1676340005735,-87.407453000027 39.1682290000248,-87.4071149999182 39.1692309998816,-87.4059570005501 39.1719380001587,-87.4042840006228 39.1759630006979,-87.4034539995211 39.1779210000716))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 845, ""NN"": 1, ""AADT"": 14200, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 153, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""27700000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 1710, ""ENDPOINT"": 20.03800011, ""FUT_AADT"": 16756, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377628, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 359, ""BEGINPOINT"": 18.58099937, ""THROUGH_LA"": 4, ""Shape__Length"": 0.021460094042191864}"
846,U 41,U 41,U,41,27700000410000001,1,18,IN,18153,3,14765,1684,4,"MULTILINESTRING((-87.4094369994006 39.1333539998581,-87.4090859997713 39.1340989996961,-87.4087970000663 39.1349239997847,-87.4087720008503 39.1350319998891,-87.4086639999969 39.1354829999348,-87.4085999995245 39.1360780002385,-87.4085819999811 39.1365380000718,-87.4084299996452 39.1427789999554,-87.4082400005727 39.1500509998108,-87.4082430000474 39.1544579997743,-87.4081840004962 39.1573099998925))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 846, ""NN"": 1, ""AADT"": 14765, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 153, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""27700000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 1684, ""ENDPOINT"": 18.58099937, ""FUT_AADT"": 17423, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377629, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 410, ""BEGINPOINT"": 16.92300034, ""THROUGH_LA"": 4, ""Shape__Length"": 0.024108033608788194}"
847,S 37,S 37,S,37,15300000690000001,1,3,,3017,1,5299,82,1,"MULTILINESTRING((-86.5729560001035 39.1474989998411,-86.5729680006974 39.1479290000201,-86.5730010003094 39.1484299993144,-86.5730010003094 39.1501580000234))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 847, ""NN"": 1, ""AADT"": 5299, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S37"", ""CTFIPS"": 17, ""FCLASS"": 1, ""SIGNN1"": ""37"", ""SIGNT1"": ""S"", ""STFIPS"": 3, ""ROUTEID"": ""15300000690000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 82, ""ENDPOINT"": 2.10889006, ""FUT_AADT"": 6464, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 379299, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 8380, ""AADT_SINGL"": 324, ""BEGINPOINT"": 1.92346001, ""THROUGH_LA"": 1, ""Shape__Length"": 0.0026602532340907316}"
848,U 41,U 41,U,41,27700000410000001,1,18,IN,18152,3,13599,1783,4,"MULTILINESTRING((-87.4022609999929 39.1807329998563,-87.4022000007918 39.180877000469,-87.4017729991979 39.1818510005624,-87.4013570001696 39.1826729996148,-87.4011000002517 39.1830930002436,-87.4008159996713 39.1835039999765,-87.4004620005672 39.1839660001515,-87.4002240000175 39.1842440001017,-87.3998740002132 39.1846200000184,-87.3993779999206 39.1851379998022,-87.3990239999183 39.1854639993514,-87.3986519994743 39.1857559998597,-87.3980790000872 39.1862089997258))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 848, ""NN"": 1, ""AADT"": 13599, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 152, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""27700000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 1783, ""ENDPOINT"": 20.52939987, ""FUT_AADT"": 16047, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377630, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99228, ""AADT_SINGL"": 440, ""BEGINPOINT"": 20.08679962, ""THROUGH_LA"": 4, ""Shape__Length"": 0.006996560771525556}"
849,U 41,U 41,U,41,27700000410000001,1,18,IN,18153,3,13705,1797,4,"MULTILINESTRING((-87.4034539995211 39.1779210000716,-87.4022609999929 39.1807329998563))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 849, ""NN"": 1, ""AADT"": 13705, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 153, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""27700000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 1797, ""ENDPOINT"": 20.24300003, ""FUT_AADT"": 16172, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377631, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 443, ""BEGINPOINT"": 20.03800011, ""THROUGH_LA"": 4, ""Shape__Length"": 0.00305460155560176}"
850,U 41,U 41,U,41,27700000410000001,1,18,IN,18153,3,17505,1695,4,"MULTILINESTRING((-87.3888909999202 39.2555149998138,-87.3888530002853 39.2578259998748,-87.3887980000337 39.2592589994355))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 850, ""NN"": 1, ""AADT"": 17505, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 153, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""27700000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 1695, ""ENDPOINT"": 25.87700081, ""FUT_AADT"": 20656, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377633, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 1342, ""BEGINPOINT"": 25.61800003, ""THROUGH_LA"": 4, ""Shape__Length"": 0.0037453671129855843}"
851,U 41,U 41,U,41,27700000410000001,1,18,IN,18153,3,14801,1760,4,"MULTILINESTRING((-87.3892519995952 39.208266999714,-87.3892510006686 39.2082830001021,-87.3891810003484 39.2111440004876,-87.3891900005692 39.2129190005727,-87.3891379997924 39.2145589993961,-87.3891229997238 39.2160050000617,-87.3890669996473 39.2191729998141,-87.3890340000353 39.2228410001091,-87.3889700004612 39.2264769999827,-87.3889399994256 39.2280579997164,-87.3889269999052 39.2294049996573,-87.3888700000038 39.2333249996361,-87.3888349998437 39.2355689998186,-87.3888089999044 39.2374929994104,-87.3887459992569 39.2411380006669,-87.3887000001245 39.2446080001742,-87.3887000001245 39.2446480002584,-87.3886990002995 39.2452470004602,-87.3886699999872 39.2470809999149,-87.3886959999265 39.2482409994995))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 851, ""NN"": 1, ""AADT"": 14801, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 153, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""27700000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 1760, ""ENDPOINT"": 25.11599922, ""FUT_AADT"": 17465, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377634, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 521, ""BEGINPOINT"": 22.36000061, ""THROUGH_LA"": 4, ""Shape__Length"": 0.0399795996221443}"
852,U 41,U 41,U,41,27700000410000001,1,18,IN,18153,3,16947,1885,4,"MULTILINESTRING((-87.3886959999265 39.2482409994995,-87.3886969997514 39.2482690000584,-87.3886980004746 39.2482750001766,-87.3888259996229 39.2505860002586,-87.3889130005598 39.2515269998821,-87.3889570000424 39.2522769994979,-87.3889469999967 39.253027000135,-87.388932999753 39.2535750001603))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 852, ""NN"": 1, ""AADT"": 16947, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 153, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""27700000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 1885, ""ENDPOINT"": 25.48500061, ""FUT_AADT"": 19997, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377635, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 521, ""BEGINPOINT"": 25.11599922, ""THROUGH_LA"": 4, ""Shape__Length"": 0.005343191726712775}"
853,U 41,U 41,U,41,27700000410000001,1,18,IN,18153,3,16947,1885,4,"MULTILINESTRING((-87.388932999753 39.2535750001603,-87.388924999357 39.2538660003305,-87.3889079996386 39.2545900004138))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 853, ""NN"": 1, ""AADT"": 16947, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 153, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""27700000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 1885, ""ENDPOINT"": 25.55500031, ""FUT_AADT"": 19997, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377636, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 521, ""BEGINPOINT"": 25.48500061, ""THROUGH_LA"": 4, ""Shape__Length"": 0.001015309760693096}"
