edge_id,route_id,source,target,geom,length_m,kind,route_name,route_ref,sign_type,sign_num,state,fclass,aadt,aadt_com,through_lanes
645,326399,148120,148156,"LINESTRING(-98.289041000187 45.1559970000673,-98.2889479994022 45.1559970000673,-98.2869939992676 45.1559889999359)",160.96356489018063,truck_route,S 20,S 20,S,20,SD,4,514,50,2
646,326414,148628,148659,"LINESTRING(-98.2562899996746 45.1558649993385,-98.2542430005519 45.1558549999427)",160.96506228723013,truck_route,S 20,S 20,S,20,SD,4,514,50,2
647,326430,148847,148881,"LINESTRING(-98.2419580000524 45.1558040001461,-98.2399100002064 45.155797000245)",161.04196237015083,truck_route,S 20,S 20,S,20,SD,4,514,50,2
648,326431,149905,149946,"LINESTRING(-98.2071330006531 45.1554809997413,-98.2050850008071 45.1554550004999)",161.06693902960293,truck_route,S 20,S 20,S,20,SD,4,514,50,2
649,326447,150589,150672,"LINESTRING(-98.1907459997156 45.1552780004759,-98.1886970000447 45.1552519998749)",161.14612058464152,truck_route,S 20,S 20,S,20,SD,4,514,50,2
650,326449,149975,150283,"LINESTRING(-98.2030360002379 45.1554300002435,-98.2009880003919 45.1554049999762)",161.06512786393236,truck_route,S 20,S 20,S,20,SD,4,514,50,2
651,326454,150471,150589,"LINESTRING(-98.1927940004599 45.155302999532,-98.1907459997156 45.1552780004759)",161.06555381504288,truck_route,S 20,S 20,S,20,SD,4,514,50,2
652,326455,150800,150854,"LINESTRING(-98.1825519997835 45.1551750001695,-98.1805039999375 45.1551499997903)",161.0658461881277,truck_route,S 20,S 20,S,20,SD,4,514,50,2
653,326460,150854,150909,"LINESTRING(-98.1805039999375 45.1551499997903,-98.1785200005639 45.1551249994001,-98.1784550002666 45.1551239997643)",161.146517950574,truck_route,S 20,S 20,S,20,SD,4,514,50,2
654,326475,151316,151346,"LINESTRING(-98.162067999329 45.1549179996757,-98.1600189996581 45.154891999544)",161.14713393024468,truck_route,S 20,S 20,S,20,SD,4,514,50,2
655,326482,152112,152139,"LINESTRING(-98.1445130007742 45.1546949998413,-98.1440620006875 45.1546890000808)",35.47038156414625,truck_route,S 20,S 20,S,20,SD,4,514,50,2
656,326495,152810,153035,"LINESTRING(-98.116986999908 45.1543499996025,-98.1149490001077 45.1543220005454)",160.2880621335787,truck_route,S 20,S 20,S,20,SD,4,514,50,2
657,326502,153488,153490,"LINESTRING(-98.1048160001096 45.1041189999726,-98.1048149993864 45.1041640003482,-98.1048019998659 45.1055670003381)",160.92579784540655,truck_route,S 37,S 37,S,37,SD,4,456,79,2
658,326503,153479,153480,"LINESTRING(-98.1048560002926 45.0968830002692,-98.1048549995694 45.0983300002717)",160.81046159551556,truck_route,S 37,S 37,S,37,SD,4,456,79,2
659,326504,153473,153474,"LINESTRING(-98.1048820002319 45.0925410002112,-98.1048860004298 45.0933760004948,-98.1048789998588 45.093987999895)",160.81305083549177,truck_route,S 37,S 37,S,37,SD,4,456,79,2
660,326506,153475,153473,"LINESTRING(-98.1048759994858 45.0910929998892,-98.1048820002319 45.0925410002112)",160.9221410031438,truck_route,S 37,S 37,S,37,SD,4,456,79,2
661,326511,153484,153488,"LINESTRING(-98.104829999455 45.1026720002099,-98.1048160001096 45.1041189999726)",160.81435394206864,truck_route,S 37,S 37,S,37,SD,4,456,79,2
662,326522,153993,154051,"LINESTRING(-98.1028079995483 45.1106049994499,-98.1007630000753 45.1105760000468)",160.9635224913074,truck_route,S 20,S 20,S,20,SD,4,600,66,2
663,326523,153494,153496,"LINESTRING(-98.1047859999724 45.1179459999132,-98.1047800001246 45.1164979997929)",160.9228366682581,truck_route,S 20,S 20,S,20,SD,4,865,73,2
664,326532,154293,154334,"LINESTRING(-98.0884869997967 45.1104149999008,-98.0864409996005 45.1103949997446)",161.02587008908358,truck_route,S 20,S 20,S,20,SD,4,600,66,2
665,326534,154334,154477,"LINESTRING(-98.0864409996005 45.1103949997446,-98.0843949994043 45.1103750002154)",161.02592535290162,truck_route,S 20,S 20,S,20,SD,4,600,66,2
666,326539,153514,153511,"LINESTRING(-98.1047470005126 45.1309809998641,-98.1047480003376 45.1306870000881,-98.1047529994621 45.1295320002842)",161.03428439422845,truck_route,S 20,S 20,S,20,SD,4,865,73,2
667,326563,153491,153492,"LINESTRING(-98.1047909999953 45.1518060006147,-98.1047880005205 45.151732999469)",8.116391733480464,truck_route,S 20,S 20,S,20,SD,4,865,73,2
668,326564,153487,153489,"LINESTRING(-98.1048169999345 45.1541309999592,-98.1048090004369 45.1532300006175,-98.104805000239 45.1526689998439)",162.48182361791515,truck_route,S 20,S 20,S,20,SD,4,865,73,2
669,326566,155449,155488,"LINESTRING(-98.0598419999204 45.1102189997165,-98.0577959997242 45.1102070003431)",161.01659112006377,truck_route,S 20,S 20,S,20,SD,4,600,66,2
670,326571,155372,155412,"LINESTRING(-98.0639339994144 45.1102430003574,-98.063631000364 45.1102410001458,-98.0618879992183 45.1102309997212)",161.01654023133312,truck_route,S 20,S 20,S,20,SD,4,600,66,2
671,326576,155488,155526,"LINESTRING(-98.0577959997242 45.1102070003431,-98.0577599997392 45.1102070003431,-98.0560310006338 45.1101969999125,-98.0557499995281 45.1101949996994)",161.01675796752428,truck_route,S 20,S 20,S,20,SD,4,600,66,2
672,326581,153592,153603,"LINESTRING(-98.1043609998249 45.185937999852,-98.1043089999464 45.1873849997373)",160.86486616539557,truck_route,S 37,S 37,S,37,SD,4,724,51,2
673,326589,153538,153539,"LINESTRING(-98.1045320004275 45.1642349999905,-98.104508999963 45.1656819997941)",160.82249148087962,truck_route,S 37,S 37,S,37,SD,4,724,51,2
674,326601,153572,153556,"LINESTRING(-98.1044100002288 45.1801479994489,-98.1044229997492 45.1815949996071)",160.81606004400263,truck_route,S 37,S 37,S,37,SD,4,724,51,2
675,326605,153635,153640,"LINESTRING(-98.1041430002651 45.194623000063,-98.1041220003487 45.1960710002715)",160.9328249025002,truck_route,S 37,S 37,S,37,SD,4,724,51,2
676,326622,153765,153772,"LINESTRING(-98.1038900005451 45.213442999909,-98.1038739997532 45.2148910002084)",160.9298158492431,truck_route,S 37,S 37,S,37,SD,4,724,51,2
677,326632,153802,153808,"LINESTRING(-98.103743000232 45.2221290003347,-98.1037059995237 45.2235759999445)",160.84019585608735,truck_route,S 37,S 37,S,37,SD,4,724,51,2
678,326659,153550,153554,"LINESTRING(-98.104428999597 45.2640989995845,-98.1044260001223 45.265547999555)",161.03761335123852,truck_route,S 37,S 37,S,37,SD,4,816,51,2
679,326662,153554,153557,"LINESTRING(-98.1044260001223 45.265547999555,-98.1044229997492 45.2669969998422)",161.03768967666664,truck_route,S 37,S 37,S,37,SD,4,816,51,2
680,326664,153575,153576,"LINESTRING(-98.1044060000308 45.27714000037,-98.1044029996577 45.278589999925)",161.14907359185275,truck_route,S 37,S 37,S,37,SD,4,816,51,2
681,326665,153569,153571,"LINESTRING(-98.1044130006018 45.272793000309,-98.1044110000536 45.274241999609)",161.0376894842133,truck_route,S 37,S 37,S,37,SD,4,816,51,2
682,326673,153580,153582,"LINESTRING(-98.1043970007083 45.2821690000351,-98.104395999985 45.2829360003425)",85.24237884688642,truck_route,S 37,S 37,S,37,SD,4,816,51,2
683,326674,153578,153579,"LINESTRING(-98.1043980005332 45.281487999863,-98.1043980005332 45.2818790003959)",43.4547365916001,truck_route,S 37,S 37,S,37,SD,4,816,51,2
684,326680,153588,153590,"LINESTRING(-98.1043780004417 45.2872810004562,-98.1043709998707 45.288729000333)",160.9278870511453,truck_route,S 37,S 37,S,37,SD,4,816,51,2
685,326682,153591,153593,"LINESTRING(-98.1043639992997 45.2901769999004,-98.1043570005253 45.2916249997878)",160.9279696027838,truck_route,S 37,S 37,S,37,SD,4,816,51,2
686,326688,153613,153614,"LINESTRING(-98.1042710003116 45.3090020003328,-98.1042689997634 45.3094619995949,-98.1042649995655 45.3104500003048)",160.9282639799331,truck_route,S 37,S 37,S,37,SD,4,816,51,2
687,326689,153608,153610,"LINESTRING(-98.1042930000529 45.3046580002319,-98.104284999657 45.3061059993459)",160.9285800586477,truck_route,S 37,S 37,S,37,SD,4,816,51,2
688,326702,153625,153624,"LINESTRING(-98.1042360001515 45.3191390001528,-98.1042319999535 45.3201099994325,-98.1042400003494 45.3205870001073)",160.93202691218653,truck_route,S 37,S 37,S,37,SD,4,816,51,2
689,326703,153624,153615,"LINESTRING(-98.1042400003494 45.3205870001073,-98.1042610002658 45.3220350003224)",160.9363526591117,truck_route,S 37,S 37,S,37,SD,4,816,51,2
690,326705,153609,153621,"LINESTRING(-98.10428800003 45.3292749995236,-98.1042550004181 45.3304249995721,-98.1042489996719 45.3307239996882)",161.06881599629477,truck_route,S 37,S 37,S,37,SD,4,816,51,2
691,326731,153713,153719,"LINESTRING(-98.1039809998833 45.3567989997234,-98.1039700000127 45.3582490005152)",161.15360122514798,truck_route,S 37,S 37,S,37,SD,4,816,51,2
692,326734,153728,153751,"LINESTRING(-98.1039470004465 45.3611480000227,-98.1039359996775 45.3625980004545)",161.15368447350056,truck_route,S 37,S 37,S,37,SD,4,816,51,2
693,326745,153783,153787,"LINESTRING(-98.1038330006437 45.3756450005852,-98.1038210000498 45.3770939996833)",161.04324638657152,truck_route,S 37,S 37,S,37,SD,4,816,51,2
694,326746,153791,153796,"LINESTRING(-98.1037989994102 45.3785440002686,-98.1037789993187 45.3792979999871)",83.81355310343552,truck_route,S 37,S 37,S,37,SD,4,816,51,2
695,326755,153848,153857,"LINESTRING(-98.1035850000482 45.3901399997082,-98.1035740001776 45.3915900000679)",161.15449526037824,truck_route,S 37,S 37,S,37,SD,4,1065,53,2
696,326781,153875,153878,"LINESTRING(-98.1035349998195 45.4277979996142,-98.1035370003677 45.4286939996575,-98.1035320003448 45.429245999657)",160.93231553676043,truck_route,S 37,S 37,S,37,SD,4,1065,53,2
697,326784,153888,153891,"LINESTRING(-98.103518999926 45.4306940003786,-98.1035049996823 45.4321420005153)",160.93476611789805,truck_route,S 37,S 37,S,37,SD,4,1065,53,2
698,326787,153897,153908,"LINESTRING(-98.1034639996744 45.4364850001791,-98.103418000542 45.4379320001599)",160.860313756804,truck_route,S 37,S 37,S,37,SD,4,1065,53,2
699,326792,153940,153946,"LINESTRING(-98.1033030000159 45.442274999844,-98.1032880008456 45.4429470001146,-98.1032880008456 45.4431580001006)",98.1462461827997,truck_route,S 37,S 37,S,37,SD,4,1065,53,2
700,326793,153946,153932,"LINESTRING(-98.1032880008456 45.4431580001006,-98.1033230001074 45.4437369997989)",64.40851467858427,truck_route,S 37,S 37,S,37,SD,4,1065,53,2
701,326798,153909,153915,"LINESTRING(-98.1034159999938 45.4652849999797,-98.1034009999252 45.4667330000858)",160.93628792319313,truck_route,S 37,S 37,S,37,SD,4,1290,108,2
702,326809,153919,153917,"LINESTRING(-98.1033859998566 45.4576780000056,-98.1033869996815 45.458040000539)",40.23307780828666,truck_route,S 37,S 37,S,37,SD,4,1290,108,2
703,326813,153907,153909,"LINESTRING(-98.1034190003669 45.4649519995963,-98.1034159999938 45.4652849999797)",37.010695188708276,truck_route,S 37,S 37,S,37,SD,4,1290,108,2
704,326819,153929,153930,"LINESTRING(-98.1033319994299 45.4768689999714,-98.103327999232 45.4783170004285)",160.9326832498237,truck_route,S 37,S 37,S,37,SD,4,1290,108,2
705,326834,153942,153943,"LINESTRING(-98.1032979999931 45.4913490001688,-98.10329499962 45.4927969993923)",160.9328228530617,truck_route,S 37,S 37,S,37,SD,4,1290,108,2
706,326872,154003,154009,"LINESTRING(-98.1026960002936 45.5551019996516,-98.1026519999127 45.5565489998525)",160.86011401753314,truck_route,S 37,S 37,S,37,SD,4,718,151,2
707,326875,153979,153983,"LINESTRING(-98.1029189998764 45.5478630004475,-98.1028750003937 45.5492749997378,-98.1028740005688 45.5493109998156)",160.97263847419032,truck_route,S 37,S 37,S,37,SD,4,718,151,2
708,326881,154016,154013,"LINESTRING(-98.1025919996382 45.5608930002969,-98.1026079995317 45.56234099982)",160.93950094322622,truck_route,S 37,S 37,S,37,SD,4,718,151,2
709,326902,153726,153729,"LINESTRING(-98.1039490000963 45.5941089998873,-98.1039470004465 45.5954899994851,-98.1039470004465 45.5955569998497)",160.93572112607197,truck_route,S 37,S 37,S,37,SD,4,718,151,2
710,326905,153736,153737,"LINESTRING(-98.1039409997004 45.5999009999454,-98.1039409997004 45.6002060000881,-98.1039399998755 45.6013490000372)",160.93584404361712,truck_route,S 37,S 37,S,37,SD,4,718,151,2
711,326941,143331,143365,"LINESTRING(-98.5286520001109 45.7205800000332,-98.5265830003485 45.7205749996372)",161.07735012396748,truck_route,S 10,S 10,S,10,SD,4,710,149,2
712,326943,143389,143422,"LINESTRING(-98.5245129998629 45.7205700004951,-98.5228269995169 45.7205650000983,-98.5224440001005 45.7205639997679)",161.07780555067973,truck_route,S 10,S 10,S,10,SD,4,710,149,2
713,326947,144085,144117,"LINESTRING(-98.5011210001202 45.7638470001787,-98.49904600051 45.7638309997748)",161.428571087615,truck_route,S 10,S 10,S,10,SD,4,298,96,2
714,326949,143927,143965,"LINESTRING(-98.5094230000073 45.763907999953,-98.5073479994988 45.7638929997476)",161.42727718492736,truck_route,S 10,S 10,S,10,SD,4,298,96,2
715,326958,144216,144251,"LINESTRING(-98.4928320006518 45.7637899998156,-98.4917329999366 45.7637839999718,-98.4907629999911 45.7637769999445)",160.95887341255747,truck_route,S 10,S 10,S,10,SD,4,298,96,2
716,326975,144863,144901,"LINESTRING(-98.4659370006957 45.7636310006057,-98.4656080008077 45.7636300004201,-98.463868000035 45.7636439998842)",160.96187174004882,truck_route,S 10,S 10,S,10,SD,4,298,96,2
717,326995,145732,145778,"LINESTRING(-98.4224919995954 45.7634330004715,-98.4204230007313 45.7634219996426)",160.9577911577125,truck_route,S 10,S 10,S,10,SD,4,298,96,2
718,327000,146058,146089,"LINESTRING(-98.4080069998122 45.7633629997178,-98.4059369993266 45.7633539998831)",161.0343712414941,truck_route,S 10,S 10,S,10,SD,4,298,96,2
719,327002,146089,146138,"LINESTRING(-98.4059369993266 45.7633539998831,-98.4038669997393 45.763345999611)",161.03367402665398,truck_route,S 10,S 10,S,10,SD,4,298,96,2
720,327003,146639,146687,"LINESTRING(-98.3873080001709 45.7632610002529,-98.3852380005836 45.7632510002093)",161.03532517292416,truck_route,S 10,S 10,S,10,SD,4,298,96,2
721,327009,146468,146532,"LINESTRING(-98.3935179998311 45.7633010004093,-98.3914479993455 45.7632860000407)",161.04008208373816,truck_route,S 10,S 10,S,10,SD,4,298,96,2
722,327013,146687,146728,"LINESTRING(-98.3852380005836 45.7632510002093,-98.3831689999229 45.7632410001639)",160.95764628059615,truck_route,S 10,S 10,S,10,SD,4,298,96,2
723,327021,146986,147020,"LINESTRING(-98.3666100003545 45.763161000363,-98.3645399998689 45.7631509996748)",161.03568324044176,truck_route,S 10,S 10,S,10,SD,4,298,96,2
724,327028,147227,147267,"LINESTRING(-98.3500509998878 45.7630840004071,-98.3479820001254 45.7630909998947)",160.9560747145761,truck_route,S 10,S 10,S,10,SD,4,298,96,2
725,327037,147462,147492,"LINESTRING(-98.3355619999067 45.7631220003009,-98.3334930001443 45.7631169999535)",160.955062086735,truck_route,S 10,S 10,S,10,SD,4,298,96,2
726,327052,153798,153800,"LINESTRING(-98.1037640001484 45.7433159999973,-98.1037569995774 45.7447649998422)",161.05191829749555,truck_route,S 37,S 37,S,37,SD,4,718,151,2
727,327054,148874,148909,"LINESTRING(-98.2403450003996 45.7628380000393,-98.238675999772 45.7628359996395,-98.2383610001277 45.7628349994396,-98.238278000287 45.7628339998664)",160.8007541918986,truck_route,S 10,S 10,S,10,SD,4,410,98,2
728,327055,148381,148406,"LINESTRING(-98.27136500036 45.7629020002597,-98.2692940000495 45.7628959996938)",161.111746719073,truck_route,S 10,S 10,S,10,SD,4,410,98,2
729,327056,148141,148170,"LINESTRING(-98.2879369994488 45.7629719997117,-98.2858649993134 45.7629939996647)",161.2064501972315,truck_route,S 10,S 10,S,10,SD,4,410,98,2
730,327059,147940,147969,"LINESTRING(-98.3024409994986 45.7629759998747,-98.3003690002615 45.7629719997117)",161.18847345536906,truck_route,S 10,S 10,S,10,SD,4,410,98,2
731,327066,148170,148197,"LINESTRING(-98.2858649993134 45.7629939996647,-98.2849640007615 45.763004000381,-98.2837940007995 45.7630099996819)",161.12118128586127,truck_route,S 10,S 10,S,10,SD,4,410,98,2
732,327076,148465,148469,"LINESTRING(-98.2655849999718 45.7628850000125,-98.2651500006769 45.7628830002411)",33.840857413924,truck_route,S 10,S 10,S,10,SD,4,410,98,2
733,327089,149022,149059,"LINESTRING(-98.2320639995305 45.7628110002767,-98.2299930001183 45.7628059999015)",161.11151548501064,truck_route,S 10,S 10,S,10,SD,4,410,98,2
734,327091,148909,148939,"LINESTRING(-98.238278000287 45.7628339998664,-98.2362069999765 45.7628260001464)",161.11301836573466,truck_route,S 10,S 10,S,10,SD,4,410,98,2
735,327093,148982,149005,"LINESTRING(-98.234135999666 45.7628179997986,-98.2338810002962 45.7628159993982,-98.2334839997378 45.7628149998246,-98.2333069992875 45.7628139996243)",64.49283284553927,truck_route,S 10,S 10,S,10,SD,4,410,98,2
736,327096,149133,149256,"LINESTRING(-98.2258500005707 45.7628010001525,-98.2237779995369 45.7628010001525)",161.18849824725027,truck_route,S 10,S 10,S,10,SD,4,410,98,2
737,327101,149854,149873,"LINESTRING(-98.2107230000068 45.7628040001273,-98.2096810000913 45.7628059999015,-98.2092860000811 45.7628040001273)",111.79055254649829,truck_route,S 10,S 10,S,10,SD,4,410,98,2
738,327108,149942,149973,"LINESTRING(-98.2051409999853 45.7627910000264,-98.2030720002229 45.7627880000509)",160.9553968733699,truck_route,S 10,S 10,S,10,SD,4,410,98,2
739,327111,150352,150435,"LINESTRING(-98.1968640002126 45.7627789994968,-98.1947949995519 45.7627759995206)",160.95550126353123,truck_route,S 10,S 10,S,10,SD,4,410,98,2
740,327114,150720,150762,"LINESTRING(-98.1865169999542 45.76276300004,-98.1864679995504 45.76276300004,-98.1844480001918 45.762767000218)",160.95575104741158,truck_route,S 10,S 10,S,10,SD,4,410,98,2
741,327118,150859,150913,"LINESTRING(-98.1803099997687 45.7627730001711,-98.1782789996412 45.7627759995206,-98.1782400001814 45.7627759995206)",161.03322629285182,truck_route,S 10,S 10,S,10,SD,4,410,98,2
742,327121,153686,153685,"LINESTRING(-98.1040110000206 45.6448060005111,-98.1040129996704 45.6462549997072)",161.04821100639268,truck_route,S 37,S 37,S,37,SD,4,718,151,2
743,327126,153730,153723,"LINESTRING(-98.1039460006216 45.6187300004829,-98.1039590001421 45.6201789998495)",161.0506075147642,truck_route,S 37,S 37,S,37,SD,4,718,151,2
744,327128,153708,153702,"LINESTRING(-98.1039950001271 45.6245250005339,-98.1039979996018 45.6249249998512,-98.1039979996018 45.6259729995171)",160.93700900430025,truck_route,S 37,S 37,S,37,SD,4,718,151,2
745,327131,153702,153703,"LINESTRING(-98.1039979996018 45.6259729995171,-98.1039969997769 45.6274220001595)",161.04778192972773,truck_route,S 37,S 37,S,37,SD,4,718,151,2
746,327170,153652,153650,"LINESTRING(-98.10407200012 45.6810249996337,-98.1040770001428 45.6824739999578)",161.0497575421035,truck_route,S 37,S 37,S,37,SD,4,718,151,2
747,327180,153710,153715,"LINESTRING(-98.1039880004544 45.6984109997857,-98.1039729994874 45.6998600002422)",161.054031020829,truck_route,S 37,S 37,S,37,SD,4,718,151,2
