site_id,kind,name,state,truck_spaces,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props,last_seen_at,last_seen_src,liveness,live_state,live_presence,live_sources,live_corrob,live_reasons
1191,public_rest_area,Van Wert US30 EB,OH,10,POINT(-84.6618010003462 40.9089149999936),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Van Wert"", ""OBJECTID"": 1191, ""latitude"": 40.908915, ""longitude"": -84.661801, ""mile_post"": ""8"", ""municipality"": ""Convoy"", ""state_number"": ""39"", ""highway_route"": ""US30E"", ""nhs_rest_stop"": ""Van Wert US30 EB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1192,public_rest_area,Van Wert US30 WB,OH,10,POINT(-84.6610489999606 40.9106039999674),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Van Wert"", ""OBJECTID"": 1192, ""latitude"": 40.910604, ""longitude"": -84.661049, ""mile_post"": ""8"", ""municipality"": ""Convoy"", ""state_number"": ""39"", ""highway_route"": ""US30W"", ""nhs_rest_stop"": ""Van Wert US30 WB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1193,public_rest_area,Wyandot US23 NB,OH,10,POINT(-83.3567219996724 40.9219469997289),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Wyandot"", ""OBJECTID"": 1193, ""latitude"": 40.921947, ""longitude"": -83.356722, ""mile_post"": ""NA"", ""municipality"": ""Carey"", ""state_number"": ""39"", ""highway_route"": ""US23N"", ""nhs_rest_stop"": ""Wyandot US23 NB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1194,public_rest_area,Wayne I71 NB,OH,28,POINT(-82.103178000274 40.9370440003291),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Wayne"", ""OBJECTID"": 1194, ""latitude"": 40.937044, ""longitude"": -82.103178, ""mile_post"": ""196"", ""municipality"": ""Pleasant Home"", ""state_number"": ""39"", ""highway_route"": ""I-71N"", ""nhs_rest_stop"": ""Wayne I71 NB"", ""number_of_spots"": 28}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1195,public_rest_area,Wayne I71 SB,OH,26,POINT(-82.1005889999296 40.9401609997922),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Wayne"", ""OBJECTID"": 1195, ""latitude"": 40.940161, ""longitude"": -82.100589, ""mile_post"": ""196"", ""municipality"": ""Pleasant Home"", ""state_number"": ""39"", ""highway_route"": ""I-71S"", ""nhs_rest_stop"": ""Wayne I71 SB"", ""number_of_spots"": 26}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1196,public_rest_area,Hancock I75 NB,OH,20,POINT(-83.7119790002047 40.984820999661),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Hancock"", ""OBJECTID"": 1196, ""latitude"": 40.984821, ""longitude"": -83.711979, ""mile_post"": ""153"", ""municipality"": ""Findlay"", ""state_number"": ""39"", ""highway_route"": ""I-75N"", ""nhs_rest_stop"": ""Hancock I75 NB"", ""number_of_spots"": 20}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1197,public_rest_area,Hancock I75 SB,OH,20,POINT(-83.7136730000484 40.9865570001577),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Hancock"", ""OBJECTID"": 1197, ""latitude"": 40.986557, ""longitude"": -83.713673, ""mile_post"": ""153"", ""municipality"": ""Findlay"", ""state_number"": ""39"", ""highway_route"": ""I-75S"", ""nhs_rest_stop"": ""Hancock I75 SB"", ""number_of_spots"": 20}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1198,public_rest_area,Portage I76 EB,OH,10,POINT(-81.1130889995555 41.1045830000136),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Portage"", ""OBJECTID"": 1198, ""latitude"": 41.104583, ""longitude"": -81.113089, ""mile_post"": ""NA"", ""municipality"": ""Diamond"", ""state_number"": ""39"", ""highway_route"": ""I-76E"", ""nhs_rest_stop"": ""Portage I76 EB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1199,public_rest_area,Portage I76 WB,OH,10,POINT(-81.1133170000595 41.1057749997384),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Portage"", ""OBJECTID"": 1199, ""latitude"": 41.105775, ""longitude"": -81.113317, ""mile_post"": ""NA"", ""municipality"": ""Diamond"", ""state_number"": ""39"", ""highway_route"": ""I-76W"", ""nhs_rest_stop"": ""Portage I76 WB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
12,public_rest_area,Macon County Rest Area (NB),AL,18,POINT(-85.6181870001502 32.4967510001057),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""AL"", ""county"": ""Macon"", ""OBJECTID"": 12, ""latitude"": 32.496751, ""longitude"": -85.618187, ""mile_post"": ""43.6"", ""municipality"": ""Tuskegee"", ""state_number"": ""01"", ""highway_route"": ""I-85 NB"", ""nhs_rest_stop"": ""Macon County Rest Area (NB)"", ""number_of_spots"": 18}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
120,public_rest_area,Westley Southbound,CA,16,POINT(-121.322840000056 37.5826299998268),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""Stanislaus"", ""OBJECTID"": 120, ""latitude"": 37.58263, ""longitude"": -121.32284, ""mile_post"": ""PM 27.2"", ""municipality"": ""Vernalis"", ""state_number"": ""06"", ""highway_route"": ""I-5 S"", ""nhs_rest_stop"": ""Westley Southbound"", ""number_of_spots"": 16}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1200,public_rest_area,Summit I77 NB,OH,10,POINT(-81.6244250000562 41.1946749997317),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Summit"", ""OBJECTID"": 1200, ""latitude"": 41.194675, ""longitude"": -81.624425, ""mile_post"": ""141"", ""municipality"": ""Bath"", ""state_number"": ""39"", ""highway_route"": ""I-77N"", ""nhs_rest_stop"": ""Summit I77 NB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1201,public_rest_area,Summit I77 SB,OH,10,POINT(-81.626958000324 41.1955639997676),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Summit"", ""OBJECTID"": 1201, ""latitude"": 41.195564, ""longitude"": -81.626958, ""mile_post"": ""141"", ""municipality"": ""Bath"", ""state_number"": ""39"", ""highway_route"": ""I-77S"", ""nhs_rest_stop"": ""Summit I77 SB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1202,public_rest_area,Summit 271 NB,OH,10,POINT(-81.6682140002147 41.2079690002106),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Summit"", ""OBJECTID"": 1202, ""latitude"": 41.207969, ""longitude"": -81.668214, ""mile_post"": ""8"", ""municipality"": ""Richfield Heights"", ""state_number"": ""39"", ""highway_route"": ""I-271N"", ""nhs_rest_stop"": ""Summit 271 NB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1203,public_rest_area,Medina I71 SB,OH,20,POINT(-81.7947389995624 41.2101439999697),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Medina"", ""OBJECTID"": 1203, ""latitude"": 41.210144, ""longitude"": -81.794739, ""mile_post"": ""224"", ""municipality"": ""Weymouth"", ""state_number"": ""39"", ""highway_route"": ""I-71S"", ""nhs_rest_stop"": ""Medina I71 SB"", ""number_of_spots"": 20}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1204,public_rest_area,Summit 271 SB,OH,10,POINT(-81.6676939996327 41.2104440002046),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Summit"", ""OBJECTID"": 1204, ""latitude"": 41.210444, ""longitude"": -81.667694, ""mile_post"": ""8"", ""municipality"": ""Richfield Heights"", ""state_number"": ""39"", ""highway_route"": ""I-271S"", ""nhs_rest_stop"": ""Summit 271 SB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1205,public_rest_area,Medina I71 NB,OH,10,POINT(-81.7925140001644 41.2226640002321),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Medina"", ""OBJECTID"": 1205, ""latitude"": 41.222664, ""longitude"": -81.792514, ""mile_post"": ""225"", ""municipality"": ""Weymouth"", ""state_number"": ""39"", ""highway_route"": ""I-71N"", ""nhs_rest_stop"": ""Medina I71 NB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1206,public_rest_area,Ohio Turnpike Plaza,OH,95,POINT(-81.1772390001449 41.242569999822),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Portage"", ""OBJECTID"": 1206, ""latitude"": 41.24257, ""longitude"": -81.177239, ""mile_post"": ""NA"", ""municipality"": ""Freedom"", ""state_number"": ""39"", ""highway_route"": ""I-80E/I-90E"", ""nhs_rest_stop"": ""Ohio Turnpike Plaza"", ""number_of_spots"": 95}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1207,public_rest_area,Ohio Turnpike Plaza,OH,78,POINT(-81.1761980000543 41.2446189998673),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Portage"", ""OBJECTID"": 1207, ""latitude"": 41.244619, ""longitude"": -81.176198, ""mile_post"": ""NA"", ""municipality"": ""Freedom"", ""state_number"": ""39"", ""highway_route"": ""I-80W/I-90W"", ""nhs_rest_stop"": ""Ohio Turnpike Plaza"", ""number_of_spots"": 78}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1208,public_rest_area,Ohio Turnpike Plaza,OH,78,POINT(-81.6756750000278 41.2916309999525),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Cuyahoga"", ""OBJECTID"": 1208, ""latitude"": 41.291631, ""longitude"": -81.675675, ""mile_post"": ""NA"", ""municipality"": ""Broadway Heights"", ""state_number"": ""39"", ""highway_route"": ""I-80E/I-90E"", ""nhs_rest_stop"": ""Ohio Turnpike Plaza"", ""number_of_spots"": 78}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1209,public_rest_area,Ohio Turnpike Plaza,OH,78,POINT(-81.6717700001315 41.2925579997969),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Cuyahoga"", ""OBJECTID"": 1209, ""latitude"": 41.292558, ""longitude"": -81.67177, ""mile_post"": ""NA"", ""municipality"": ""Broadway Heights"", ""state_number"": ""39"", ""highway_route"": ""I-80W-90W"", ""nhs_rest_stop"": ""Ohio Turnpike Plaza"", ""number_of_spots"": 78}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
121,public_rest_area,Westley Northbound,CA,18,POINT(-121.323211999601 37.5831280000938),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""Stanislaus"", ""OBJECTID"": 121, ""latitude"": 37.583128, ""longitude"": -121.323212, ""mile_post"": ""PM 27.2"", ""municipality"": ""Vernalis"", ""state_number"": ""06"", ""highway_route"": ""I-5N MM"", ""nhs_rest_stop"": ""Westley Northbound"", ""number_of_spots"": 18}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1210,public_rest_area,Wood I75 SB,OH,30,POINT(-83.6272170000127 41.3356559998632),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Wood"", ""OBJECTID"": 1210, ""latitude"": 41.335656, ""longitude"": -83.627217, ""mile_post"": ""179"", ""municipality"": ""Portage"", ""state_number"": ""39"", ""highway_route"": ""I-75S"", ""nhs_rest_stop"": ""Wood I75 SB"", ""number_of_spots"": 30}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1211,public_rest_area,Wood I75 NB,OH,29,POINT(-83.6238309999752 41.3405470000581),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Wood"", ""OBJECTID"": 1211, ""latitude"": 41.340547, ""longitude"": -83.623831, ""mile_post"": ""179"", ""municipality"": ""Portage"", ""state_number"": ""39"", ""highway_route"": ""I-75N"", ""nhs_rest_stop"": ""Wood I75 NB"", ""number_of_spots"": 29}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1212,public_rest_area,Ohio Turnpike Plaza,OH,150,POINT(-82.2232629998077 41.3797149997931),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Lorain"", ""OBJECTID"": 1212, ""latitude"": 41.379715, ""longitude"": -82.223263, ""mile_post"": ""NA"", ""municipality"": ""Amherst"", ""state_number"": ""39"", ""highway_route"": ""I-80W-90W"", ""nhs_rest_stop"": ""Ohio Turnpike Plaza"", ""number_of_spots"": 150}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1213,public_rest_area,Ohio Turnpike Plaza,OH,115,POINT(-82.2230369998519 41.37971999987),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Lorain"", ""OBJECTID"": 1213, ""latitude"": 41.37972, ""longitude"": -82.223037, ""mile_post"": ""NA"", ""municipality"": ""Amherst"", ""state_number"": ""39"", ""highway_route"": ""I-80E/I-90E"", ""nhs_rest_stop"": ""Ohio Turnpike Plaza"", ""number_of_spots"": 115}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1214,public_rest_area,Lorain 2 EB,OH,26,POINT(-82.3363779997979 41.4020060002385),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Lorain"", ""OBJECTID"": 1214, ""latitude"": 41.402006, ""longitude"": -82.336378, ""mile_post"": ""NA"", ""municipality"": ""Vermilion"", ""state_number"": ""39"", ""highway_route"": ""Hwy2E"", ""nhs_rest_stop"": ""Lorain 2 EB"", ""number_of_spots"": 26}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1215,public_rest_area,Lorain 2 WB,OH,26,POINT(-82.3360439998871 41.4039580000978),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Lorain"", ""OBJECTID"": 1215, ""latitude"": 41.403958, ""longitude"": -82.336044, ""mile_post"": ""NA"", ""municipality"": ""Vermilion"", ""state_number"": ""39"", ""highway_route"": ""Hwy2"", ""nhs_rest_stop"": ""Lorain 2 WB"", ""number_of_spots"": 26}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1216,public_rest_area,Ottawa SR2 WB,OH,13,POINT(-83.016050000279 41.5295000001917),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Ottawa"", ""OBJECTID"": 1216, ""latitude"": 41.5295, ""longitude"": -83.01605, ""mile_post"": ""NA"", ""municipality"": ""Lacarne"", ""state_number"": ""39"", ""highway_route"": ""Hwy2W"", ""nhs_rest_stop"": ""Ottawa SR2 WB"", ""number_of_spots"": 13}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1217,public_rest_area,Ashtabula 11 SB,OH,10,POINT(-80.7141690001597 41.563656000102),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Ashtabula"", ""OBJECTID"": 1217, ""latitude"": 41.563656, ""longitude"": -80.714169, ""mile_post"": ""NA"", ""municipality"": ""Colebrook"", ""state_number"": ""39"", ""highway_route"": ""Hwy11"", ""nhs_rest_stop"": ""Ashtabula 11 SB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1218,public_rest_area,Ohio Turnpike Plaza,OH,50,POINT(-83.8709079997351 41.5993099998428),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Lucas"", ""OBJECTID"": 1218, ""latitude"": 41.59931, ""longitude"": -83.870908, ""mile_post"": ""NA"", ""municipality"": ""Swanton"", ""state_number"": ""39"", ""highway_route"": ""I-80W-90W"", ""nhs_rest_stop"": ""Ohio Turnpike Plaza"", ""number_of_spots"": 50}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1219,public_rest_area,Ohio Turnpike Plaza,OH,50,POINT(-83.8716669997933 41.6008330001896),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Lucas"", ""OBJECTID"": 1219, ""latitude"": 41.600833, ""longitude"": -83.871667, ""mile_post"": ""NA"", ""municipality"": ""Swanton"", ""state_number"": ""39"", ""highway_route"": ""I-80E/I-90E"", ""nhs_rest_stop"": ""Ohio Turnpike Plaza"", ""number_of_spots"": 50}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
122,public_rest_area,Crestview,CA,9,POINT(-118.969272999947 37.7309960002903),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""Mono"", ""OBJECTID"": 122, ""latitude"": 37.730996, ""longitude"": -118.969273, ""mile_post"": ""PM 32.4"", ""municipality"": ""Crestview"", ""state_number"": ""06"", ""highway_route"": ""US 395"", ""nhs_rest_stop"": ""Crestview"", ""number_of_spots"": 9}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1220,public_rest_area,Ohio Turnpike Plaza,OH,140,POINT(-84.4079840002984 41.6043749999506),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Williams"", ""OBJECTID"": 1220, ""latitude"": 41.604375, ""longitude"": -84.407984, ""mile_post"": ""21"", ""municipality"": ""West Unity"", ""state_number"": ""39"", ""highway_route"": ""I-80E/I-90E"", ""nhs_rest_stop"": ""Ohio Turnpike Plaza"", ""number_of_spots"": 140}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1221,public_rest_area,Ohio Turnpike Plaza,OH,115,POINT(-84.4077869997566 41.6057839997953),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Williams"", ""OBJECTID"": 1221, ""latitude"": 41.605784, ""longitude"": -84.407787, ""mile_post"": ""21"", ""municipality"": ""West Unity"", ""state_number"": ""39"", ""highway_route"": ""I-80W-90W"", ""nhs_rest_stop"": ""Ohio Turnpike Plaza"", ""number_of_spots"": 115}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1222,public_rest_area,Lake I90EB,OH,10,POINT(-81.2899440000564 41.6499920000874),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Lake"", ""OBJECTID"": 1222, ""latitude"": 41.649992, ""longitude"": -81.289944, ""mile_post"": ""198"", ""municipality"": ""Mentor"", ""state_number"": ""39"", ""highway_route"": ""I-90E"", ""nhs_rest_stop"": ""Lake I90EB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1223,public_rest_area,Lake I90WB,OH,10,POINT(-81.2834249997014 41.6551639999697),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Lake"", ""OBJECTID"": 1223, ""latitude"": 41.655164, ""longitude"": -81.283425, ""mile_post"": ""198"", ""municipality"": ""Mentor"", ""state_number"": ""39"", ""highway_route"": ""I-90W"", ""nhs_rest_stop"": ""Lake I90WB"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1224,public_rest_area,Ashtabula I90WB,OH,38,POINT(-80.5492030003232 41.9245310001646),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OH"", ""county"": ""Ashtabula"", ""OBJECTID"": 1224, ""latitude"": 41.924531, ""longitude"": -80.549203, ""mile_post"": ""NA"", ""municipality"": ""Conneaut"", ""state_number"": ""39"", ""highway_route"": ""I-90W"", ""nhs_rest_stop"": ""Ashtabula I90WB"", ""number_of_spots"": 38}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1225,public_rest_area,Love Visitor Center NB,OK,18,POINT(-97.1348250000562 33.7732769999356),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OK"", ""county"": ""Love"", ""OBJECTID"": 1225, ""latitude"": 33.773277, ""longitude"": -97.134825, ""mile_post"": ""4"", ""municipality"": ""Thackerville"", ""state_number"": ""40"", ""highway_route"": ""I-35N"", ""nhs_rest_stop"": ""Love Visitor Center NB"", ""number_of_spots"": 18}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1226,public_rest_area,Love Rest Area SB,OK,15,POINT(-97.1348250000562 33.7732769999356),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""OK"", ""county"": ""Love"", ""OBJECTID"": 1226, ""latitude"": 33.773277, ""longitude"": -97.134825, ""mile_post"": ""4"", ""municipality"": ""Thackerville"", ""state_number"": ""40"", ""highway_route"": ""I-35S"", ""nhs_rest_stop"": ""Love Rest Area SB"", ""number_of_spots"": 15}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
